genre,fname
jazz,audio/gtzan/genres_original/jazz/jazz.00047.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00079.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00051.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00045.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00092.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00086.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00087.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00093.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00044.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00050.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00078.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00037.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00023.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00022.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00036.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00020.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00034.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00008.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00009.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00035.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00021.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00019.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00025.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00031.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00030.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00024.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00018.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00032.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00026.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00027.wav
jazz,audio/gtzan/genres_original/jazz/jazz.00033.wav
